pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605062745.69594,0,1.00040,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,31,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062745.82896,0,1.00071,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,29,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062746.43863,0,1.00075,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,30,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062746.60624,0,1.00013,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,33,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062746.69633,0,1.00039,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,32,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062746.82936,0,1.00040,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,30,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062747.43903,0,1.00040,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,31,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062747.60696,0,1.00072,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,34,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062747.69681,0,1.00048,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,33,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062747.83047,0,1.00111,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,31,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062748.43970,0,1.00067,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,32,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062748.60734,0,1.00038,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,35,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062748.69723,0,1.00042,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,34,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062748.83089,0,1.00042,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,32,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062749.43995,0,1.00025,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,33,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062749.60776,0,1.00042,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,36,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
